"Experiment: LG117_DENV2_mut","Analysis: Analysis 1","User: lab user","Plate: Plate 0001","Plate Type: 384 Well","Plate Order: Row","Export Date: 2/15/2019","Export Time: 2:18:55 PM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"N21","Sample","8.70734229576008","5498","4885","98.9764585465711"
"N22","Sample","8.92709196354598","5605","4868","99.1783073130649"
"N23","Sample","9.63222416812609","5314","4625","98.7675675675676"
"O02","Sample","0.482439212659205","5922","5241","98.874260637283"
"O03","Sample","1.50943396226415","6700","5617","99.0742389175717"
"O04","Sample","3.33333333333333","5569","4757","98.3813327727559"
"O05","Sample","5.26764768607379","5784","4741","98.9031849820713"
"O06","Sample","5.92235139284931","5427","4613","98.8293951875135"
"O07","Sample","7.33985765124555","5273","4546","98.9001319841619"
"O08","Sample","7.97297297297297","5194","4504","98.5790408525755"
"O09","Sample","7.57981462409887","5710","4927","98.5386645017252"
"O10","Sample","7.01639344262295","5330","4644","98.5142118863049"
"O11","Sample","7.62693397254304","5308","4633","99.0502913878696"
"O14","Sample","1.12686295892403","6260","5558","98.992443324937"
"O15","Sample","2.04393505253104","6020","5285","99.0539262062441"
"O16","Sample","3.76894715280623","5673","4937","98.8859631355074"
"O17","Sample","6.65236051502146","5489","4704","99.0646258503401"
"O18","Sample","7.99597180261833","5769","5015","99.0029910269192"
"O19","Sample","9.30924548352816","5370","4774","98.5546711353163"
"O20","Sample","8.81645154233209","5281","4621","98.9179831205367"
"O21","Sample","8.51820845542068","5584","4837","98.7802356832748"
"O22","Sample","8.81997583568264","5749","5019","98.9440127515441"
"O23","Sample","9.00614055037526","4987","4450","98.8089887640449"
